"screen_time_hours","social_media_platforms_used","hours_on_TikTok","sleep_hours","stress_level","mood_score","social_media_category","screen_time_category","sleep_quality","digital_intensity","mental_health_indicator","digital_habits_score","mental_health_score"
8.2,5,4.9,9.1,5,10,"High","High","Good",1,0,0.7775,15
6.3,1,2,8.4,5,10,"Low","Medium","Good",0,0,0.353333333333333,15
3.4,1,1.2,9.1,1,10,"Low","Low","Good",0,0,0.223333333333333,19
4.8,1,1.7,8.2,5,10,"Low","Medium","Good",0,0,0.290833333333333,15
4.3,5,2.5,8,4,10,"High","Medium","Good",0,0,0.5475,16
5.1,3,2.7,9.7,5,10,"Medium","Medium","Good",0,0,0.4625,15
4.9,4,1.4,8,5,10,"High","Medium","Good",0,0,0.461666666666667,15
4,3,2.4,8.2,4,10,"Medium","Medium","Good",0,0,0.413333333333333,16
5.1,1,1.4,8,2,10,"Low","Medium","Good",0,0,0.288333333333333,18
6,2,3.3,10,2,10,"Low","Medium","Good",0,0,0.4575,18
6.6,4,3.3,8,7,10,"High","Medium","Good",1,0,0.5975,13
9.6,1,2.5,8.7,4,10,"Low","High","Good",0,0,0.484166666666667,16
3.5,2,1.9,8.1,5,10,"Low","Low","Good",0,0,0.315833333333333,15
4.4,3,2.5,10,3,10,"Medium","Medium","Good",0,0,0.430833333333333,17
7,1,3.9,8.6,7,10,"Low","Medium","Good",0,0,0.455833333333333,13
7.5,4,2.7,8.5,4,10,"High","Medium","Good",1,0,0.6025,16
5.7,5,2.1,8.2,4,10,"High","Medium","Good",0,0,0.5775,16
6.5,5,2.3,9.1,5,10,"High","Medium","Good",1,0,0.6125,15
2.8,2,0.8,9,3,10,"Low","Low","Good",0,0,0.246666666666667,17
6.9,2,1.8,9,5,10,"Low","Medium","Good",0,0,0.425,15
7.9,5,2.8,8.4,6,10,"High","Medium","Good",1,0,0.68,14
5.8,1,3,9.1,4,10,"Low","Medium","Good",0,0,0.378333333333333,16
2.5,4,0.8,8.5,1,10,"High","Low","Good",0,0,0.356666666666667,19
6.1,5,1.9,8.4,7,10,"High","Medium","Good",1,0,0.5825,13
7.5,2,4.2,8.3,6,10,"Low","Medium","Good",0,0,0.545,14
8.7,4,5.1,8.3,7,7,"High","High","Good",1,0,0.7425,10
4.8,4,1.3,9,4,10,"High","Medium","Good",0,0,0.454166666666667,16
4.2,3,1.6,8.6,3,10,"Medium","Medium","Good",0,0,0.386666666666667,17
5.1,1,1.3,8.7,3,10,"Low","Medium","Good",0,0,0.284166666666667,17
5.3,5,2.2,8.9,3,10,"High","Medium","Good",0,0,0.568333333333333,17
5.4,5,1.9,8,3,10,"High","Medium","Good",0,0,0.559166666666667,17
6.7,2,3.5,9.3,5,9,"Low","Medium","Good",0,0,0.489166666666667,14
4.3,5,1.1,8.5,4,10,"High","Medium","Good",0,0,0.489166666666667,16
8.2,2,4.7,10,5,10,"Low","High","Good",0,0,0.589166666666667,15
4.6,3,1.4,8,5,10,"Medium","Medium","Good",0,0,0.391666666666667,15
7.3,5,2.7,8,5,10,"High","Medium","Good",1,0,0.655833333333333,15
6,3,3.1,8.2,5,10,"Medium","Medium","Good",0,0,0.509166666666667,15
9,5,4.3,9.2,6,10,"High","High","Good",1,0,0.779166666666667,14
5.5,4,2,8.7,3,10,"High","Medium","Good",0,0,0.506666666666667,17
4.2,3,1,10,3,10,"Medium","Medium","Good",0,0,0.361666666666667,17
3.7,4,0.8,8.3,1,10,"High","Low","Good",0,0,0.396666666666667,19
6,5,2.1,9.3,4,10,"High","Medium","Good",0,0,0.5875,16
7.8,4,2.4,8.9,4,10,"High","Medium","Good",1,0,0.6,16
7.8,5,4,8.5,9,10,"High","Medium","Good",1,1,0.726666666666667,11
5.6,2,1.4,8.1,4,10,"Low","Medium","Good",0,0,0.365,16
5.7,3,2,8,5,10,"Medium","Medium","Good",0,0,0.453333333333333,15
2.6,2,1.1,10,3,10,"Low","Low","Good",0,0,0.2525,17
10.1,2,3.7,8.1,6,9,"Low","High","Good",0,0,0.610833333333333,13
5,5,2.2,10,3,10,"High","Medium","Good",0,0,0.558333333333333,17
4.9,2,1.7,8.1,5,10,"Low","Medium","Good",0,0,0.354166666666667,15
7.4,3,2.5,8.5,5,10,"Medium","Medium","Good",0,0,0.530833333333333,15
6.2,2,1.6,10,3,10,"Low","Medium","Good",0,0,0.393333333333333,17
8,2,3.2,8.1,6,9,"Low","High","Good",0,0,0.52,13
6.9,2,3,9.3,5,10,"Low","Medium","Good",0,0,0.475,15
9.5,4,4.6,8.5,7,10,"High","High","Good",1,0,0.748333333333333,13
7.8,4,4.5,8.3,5,10,"High","Medium","Good",1,0,0.6875,15
2.8,2,0.7,9.3,2,10,"Low","Low","Good",0,0,0.2425,18
3.9,3,1.4,8.2,4,10,"Medium","Low","Good",0,0,0.368333333333333,16
5.8,2,2.2,10,2,10,"Low","Medium","Good",0,0,0.405,18
5.6,1,1.5,8.6,4,10,"Low","Medium","Good",0,0,0.309166666666667,16
5.9,2,1.5,8.7,5,10,"Low","Medium","Good",0,0,0.379166666666667,15
3.7,2,2,8.1,4,10,"Low","Low","Good",0,0,0.326666666666667,16
10.4,1,2.2,9.3,5,10,"Low","High","Good",0,0,0.498333333333333,15
6.3,4,3.2,8,6,10,"High","Medium","Good",1,0,0.583333333333333,14
4.6,3,2.1,8.4,5,10,"Medium","Medium","Good",0,0,0.420833333333333,15
6.2,3,2.6,10,2,10,"Medium","Medium","Good",0,0,0.495,18
4.7,1,1.8,8.7,3,10,"Low","Medium","Good",0,0,0.291666666666667,17
7,5,2.9,10,6,10,"High","Medium","Good",1,0,0.654166666666667,14
6.7,5,2.4,9.2,4,10,"High","Medium","Good",1,0,0.623333333333333,16
8.3,3,1.8,8.9,5,10,"Medium","High","Good",0,0,0.531666666666667,15
6.8,5,1.5,8.5,3,10,"High","Medium","Good",1,0,0.589166666666667,17
7.2,1,4,8,6,8,"Low","Medium","Good",0,0,0.466666666666667,12
7.7,3,3,10,3,10,"Medium","Medium","Good",0,0,0.561666666666667,17
7,4,3.7,9.5,6,10,"High","Medium","Good",1,0,0.6275,14
7.5,3,3.8,8.8,3,10,"Medium","Medium","Good",0,0,0.588333333333333,17
5.7,5,1.9,8,5,10,"High","Medium","Good",0,0,0.569166666666667,15
3.3,5,1.2,8.9,3,10,"High","Low","Good",0,0,0.46,17
7.1,5,3.2,8,6,10,"High","Medium","Good",1,0,0.67,14
8.5,3,2,9.5,4,10,"Medium","High","Good",0,0,0.546666666666667,16
4.5,2,1.2,8.9,5,10,"Low","Medium","Good",0,0,0.32,15
4,2,1.6,9.4,2,10,"Low","Medium","Good",0,0,0.32,18
2.6,4,1.5,10,4,10,"High","Low","Good",0,0,0.389166666666667,16
2.6,1,1.4,9.2,3,10,"Low","Low","Good",0,0,0.205,17
5.9,5,1.3,8.2,4,10,"High","Medium","Good",0,0,0.550833333333333,16
5.5,4,1.6,8.8,3,10,"High","Medium","Good",0,0,0.49,17
7,3,4.2,8.8,4,10,"Medium","Medium","Good",0,0,0.588333333333333,16
5.6,2,3.2,8.5,7,10,"Low","Medium","Good",0,0,0.44,13
7.1,3,2.7,8.1,5,10,"Medium","Medium","Good",0,0,0.529166666666667,15
6.1,5,2.6,9.8,4,10,"High","Medium","Good",1,0,0.611666666666667,16
5.9,3,2.8,8,6,10,"Medium","Medium","Good",0,0,0.493333333333333,14
4.1,2,2.2,9.4,4,10,"Low","Medium","Good",0,0,0.348333333333333,16
1.1,2,0.6,8.1,1,10,"Low","Low","Good",0,0,0.181666666666667,19
9.1,4,2.5,9.7,5,8,"High","High","Good",1,0,0.6475,13
6.6,2,3.6,8.6,6,10,"Low","Medium","Good",0,0,0.49,14
6.2,1,1.6,8.3,5,10,"Low","Medium","Good",0,0,0.333333333333333,15
3,3,1,9.3,3,10,"Medium","Low","Good",0,0,0.321666666666667,17
5,1,2.3,10,2,10,"Low","Medium","Good",0,0,0.3225,18
4.9,2,1.7,8.2,5,10,"Low","Medium","Good",0,0,0.354166666666667,15
5.4,5,2.5,9.4,4,10,"High","Medium","Good",0,0,0.584166666666667,16
5.4,4,2.2,8.4,3,10,"High","Medium","Good",0,0,0.511666666666667,17
3.3,4,1.2,9.5,2,10,"High","Low","Good",0,0,0.4,18
4.9,2,1.5,9.2,2,10,"Low","Medium","Good",0,0,0.345833333333333,18
6.5,5,3.2,10,5,10,"High","Medium","Good",1,0,0.65,15
5.1,2,1.1,8.2,4,10,"Low","Medium","Good",0,0,0.335833333333333,16
7.7,1,4.5,8.1,6,9,"Low","Medium","Good",0,0,0.504166666666667,13
5.8,5,1.7,8.5,5,10,"High","Medium","Good",0,0,0.564166666666667,15
6.6,4,2.9,9.2,6,10,"High","Medium","Good",1,0,0.580833333333333,14
5.5,4,2.4,10,4,10,"High","Medium","Good",0,0,0.523333333333333,16
7.3,5,1.7,10,4,10,"High","Medium","Good",1,0,0.614166666666667,16
5.7,3,1.4,9.6,2,10,"Medium","Medium","Good",0,0,0.428333333333333,18
6.9,1,2,8.1,6,10,"Low","Medium","Good",0,0,0.373333333333333,14
8.2,1,4.2,8.3,8,10,"Low","High","Good",0,1,0.508333333333333,12
8.7,2,3.4,8.1,6,8,"Low","High","Good",0,0,0.551666666666667,12
4.9,4,2.2,8.7,4,10,"High","Medium","Good",0,0,0.495,16
8.4,2,2.1,8.6,4,10,"Low","High","Good",0,0,0.4875,16
5.6,4,1.4,8.3,4,10,"High","Medium","Good",0,0,0.485,16
6.3,4,3.2,8.7,3,10,"High","Medium","Good",1,0,0.583333333333333,17
7.5,1,4.4,9.2,7,10,"Low","Medium","Good",0,0,0.493333333333333,13
7.6,4,2.4,8.2,4,10,"High","Medium","Good",1,0,0.593333333333333,16
9.4,1,3.6,9.4,7,10,"Low","High","Good",0,0,0.523333333333333,13
6,3,1.3,8.4,5,10,"Medium","Medium","Good",0,0,0.434166666666667,15
5.1,4,1.3,8.3,5,10,"High","Medium","Good",0,0,0.464166666666667,15
8.9,3,4.6,8.3,8,10,"Medium","High","Good",0,1,0.668333333333333,12
6,1,3.1,8,4,9,"Low","Medium","Good",0,0,0.389166666666667,15
7,3,3.1,8.6,5,10,"Medium","Medium","Good",0,0,0.5425,15
2.6,2,1.3,8.1,3,10,"Low","Low","Good",0,0,0.260833333333333,17
5.3,2,1.2,8.6,5,10,"Low","Medium","Good",0,0,0.346666666666667,15
7.1,4,1.6,8.1,6,10,"High","Medium","Good",1,0,0.543333333333333,14
3.7,3,2.2,8.2,5,10,"Medium","Low","Good",0,0,0.395,15
7.2,1,3.6,9.8,2,10,"Low","Medium","Good",0,0,0.45,18
4.8,1,2.6,8.3,6,10,"Low","Medium","Good",0,0,0.328333333333333,14
7.6,3,3.3,9.2,4,10,"Medium","Medium","Good",0,0,0.570833333333333,16
6.6,5,3.1,8.8,4,9,"High","Medium","Good",1,0,0.649166666666667,15
7,3,1.5,8.3,5,10,"Medium","Medium","Good",0,0,0.475833333333333,15
1,4,0.2,8.9,3,10,"High","Low","Good",0,0,0.281666666666667,17
4.7,4,2.6,9.1,4,10,"High","Medium","Good",0,0,0.505,16
1,3,0.4,8,2,10,"Medium","Low","Good",0,0,0.23,18
7.9,4,1.9,10,3,10,"High","Medium","Good",1,0,0.5825,17
8,5,1.9,8.2,7,10,"High","High","Good",1,0,0.645833333333333,13
3.5,4,0.9,8.4,2,10,"High","Low","Good",0,0,0.394166666666667,18
6.8,3,3.8,8.4,6,10,"Medium","Medium","Good",0,0,0.565,14
5.2,3,1.2,9,3,10,"Medium","Medium","Good",0,0,0.403333333333333,17
7.9,3,4,8.4,7,10,"Medium","Medium","Good",0,0,0.61,13
6.6,1,2.5,9.3,5,10,"Low","Medium","Good",0,0,0.384166666666667,15
6,3,3.2,8.1,5,9,"Medium","Medium","Good",0,0,0.513333333333333,14
4.5,2,1.4,9.2,2,10,"Low","Medium","Good",0,0,0.328333333333333,18
3.1,3,1.8,9.6,4,10,"Medium","Low","Good",0,0,0.358333333333333,16
5.8,1,1.5,8,4,10,"Low","Medium","Good",0,0,0.315833333333333,16
6.4,5,1.7,8.6,3,10,"High","Medium","Good",1,0,0.584166666666667,17
2.2,2,1.3,8.5,3,10,"Low","Low","Good",0,0,0.2475,17
6.2,3,1.3,9.3,3,10,"Medium","Medium","Good",0,0,0.440833333333333,17
8.6,4,3.2,10,3,10,"High","High","Good",1,0,0.66,17
7.3,4,2.5,8,3,10,"High","Medium","Good",1,0,0.5875,17
6.9,3,3.5,8.6,6,10,"Medium","Medium","Good",0,0,0.555833333333333,14
7,1,1.7,9.2,4,10,"Low","Medium","Good",0,0,0.364166666666667,16
6.8,5,2.4,8.4,6,10,"High","Medium","Good",1,0,0.626666666666667,14
4.8,4,1.5,10,3,10,"High","Medium","Good",0,0,0.4625,17
8.2,1,3.1,8.3,5,10,"Low","High","Good",0,0,0.4625,15
7.1,3,2.8,9.1,5,10,"Medium","Medium","Good",0,0,0.533333333333333,15
8.2,2,4.9,9,6,9,"Low","High","Good",0,0,0.5975,13
3.1,5,1.8,8.3,2,10,"High","Low","Good",0,0,0.478333333333333,18
3.5,5,1.5,8.9,5,10,"High","Low","Good",0,0,0.479166666666667,15
6.3,3,2.4,9.2,4,10,"Medium","Medium","Good",0,0,0.49,16
4.7,3,1.4,8.3,3,10,"Medium","Medium","Good",0,0,0.395,17
1,4,0.3,9,1,10,"High","Low","Good",0,0,0.285833333333333,19
5.4,2,1.6,8.2,5,10,"Low","Medium","Good",0,0,0.366666666666667,15
4,3,1.9,8.4,1,10,"Medium","Medium","Good",0,0,0.3925,19
8.8,3,4.1,8.3,7,8,"Medium","High","Good",0,0,0.644166666666667,11
7.1,3,1.5,10,3,10,"Medium","Medium","Good",0,0,0.479166666666667,17
5.8,2,2.4,8.4,5,10,"Low","Medium","Good",0,0,0.413333333333333,15
6.6,3,1.8,10,3,10,"Medium","Medium","Good",0,0,0.475,17
7.8,1,3.5,9.2,4,10,"Low","Medium","Good",0,0,0.465833333333333,16
8,4,1.9,8.2,5,10,"High","High","Good",1,0,0.585833333333333,15
7.7,5,1.9,8.2,5,10,"High","Medium","Good",1,0,0.635833333333333,15
6,1,2.6,10,3,10,"Low","Medium","Good",0,0,0.368333333333333,17
2.5,5,1.1,9.4,4,10,"High","Low","Good",0,0,0.429166666666667,16
7.4,5,3.8,8.5,6,10,"High","Medium","Good",1,0,0.705,14
5.9,3,3.4,8.4,7,10,"Medium","Medium","Good",0,0,0.518333333333333,13
5.3,5,1.5,8.2,5,10,"High","Medium","Good",0,0,0.539166666666667,15
8.9,2,3.9,8,7,10,"Low","High","Good",0,0,0.579166666666667,13
7.1,5,3.6,8.5,4,10,"High","Medium","Good",1,0,0.686666666666667,16
5,3,1.1,8.3,4,10,"Medium","Medium","Good",0,0,0.3925,16
9.9,4,2.4,8.4,5,10,"High","High","Good",1,0,0.67,15
8.5,2,2,8.3,6,10,"Low","High","Good",0,0,0.486666666666667,14
6.3,3,2.9,10,5,10,"Medium","Medium","Good",0,0,0.510833333333333,15
3.8,5,1.8,9.1,5,10,"High","Low","Good",0,0,0.501666666666667,15
9.1,5,3,9.5,5,10,"High","High","Good",1,0,0.728333333333333,15
4.4,3,1.4,8.6,4,10,"Medium","Medium","Good",0,0,0.385,16
4.6,1,2.5,8,5,10,"Low","Medium","Good",0,0,0.3175,15
4.6,5,2.5,9.4,3,10,"High","Medium","Good",0,0,0.5575,17
4.3,2,1.8,9.2,3,10,"Low","Medium","Good",0,0,0.338333333333333,17
6,4,2.5,8.6,5,10,"High","Medium","Good",0,0,0.544166666666667,15
7.9,2,4.6,8.9,6,9,"Low","Medium","Good",0,0,0.575,13
9.6,3,2.2,9.1,6,10,"Medium","High","Good",0,0,0.591666666666667,14
7,1,2.7,8,8,10,"Low","Medium","Good",0,1,0.405833333333333,12
2.9,1,1.4,8.2,4,10,"Low","Low","Good",0,0,0.215,16
4.7,1,2.2,8.5,4,10,"Low","Medium","Good",0,0,0.308333333333333,16
7.3,2,3.4,8.3,6,10,"Low","Medium","Good",0,0,0.505,14
6,1,2.2,9.3,3,10,"Low","Medium","Good",0,0,0.351666666666667,17
6.2,3,3.1,8.3,6,10,"Medium","Medium","Good",0,0,0.515833333333333,14
6.5,4,1.6,8.3,4,10,"High","Medium","Good",1,0,0.523333333333333,16
6.3,1,1.4,10,4,10,"Low","Medium","Good",0,0,0.328333333333333,16
8.9,5,4.9,8,7,10,"High","High","Good",1,0,0.800833333333333,13
7.4,2,2.7,8.6,3,10,"Low","Medium","Good",0,0,0.479166666666667,17
7.1,2,2.6,8.7,7,10,"Low","Medium","Good",0,0,0.465,13
8.3,4,4.5,8.7,7,10,"High","High","Good",1,0,0.704166666666667,13
5.8,3,1.2,9.3,4,10,"Medium","Medium","Good",0,0,0.423333333333333,16
7.8,2,2.4,8.8,4,10,"Low","Medium","Good",0,0,0.48,16
4.1,3,1.1,9.1,2,10,"Medium","Medium","Good",0,0,0.3625,18
5.6,3,1.3,8.1,4,10,"Medium","Medium","Good",0,0,0.420833333333333,16
5.4,4,2,9.2,4,10,"High","Medium","Good",0,0,0.503333333333333,16
9.4,3,5.5,8.5,9,10,"Medium","High","Good",0,1,0.7225,11
9.5,4,4.3,9,8,10,"High","High","Good",1,1,0.735833333333333,12
3.3,4,1.9,9.3,3,10,"High","Low","Good",0,0,0.429166666666667,17
5.8,5,1.7,9,6,10,"High","Medium","Good",0,0,0.564166666666667,14
3.3,5,1.3,10,1,10,"High","Low","Good",0,0,0.464166666666667,19
7.2,3,2.7,9.1,4,10,"Medium","Medium","Good",0,0,0.5325,16
6.8,5,3.6,8.8,3,10,"High","Medium","Good",1,0,0.676666666666667,17
6,3,2.4,8.8,4,10,"Medium","Medium","Good",0,0,0.48,16
6.9,2,2.2,8.5,6,10,"Low","Medium","Good",0,0,0.441666666666667,14
6.8,5,3,9.2,6,10,"High","Medium","Good",1,0,0.651666666666667,14
5.9,3,2.7,8.8,4,10,"Medium","Medium","Good",0,0,0.489166666666667,16
6.9,3,1.7,8.9,4,10,"Medium","Medium","Good",0,0,0.480833333333333,16
8.1,3,4.3,10,5,10,"Medium","High","Good",0,0,0.629166666666667,15
5.8,4,1.5,8.9,3,10,"High","Medium","Good",0,0,0.495833333333333,17
5.4,4,1.5,9.2,3,10,"High","Medium","Good",0,0,0.4825,17
7.9,5,4.5,8.5,6,10,"High","Medium","Good",1,0,0.750833333333333,14
8.3,2,2,8.7,7,10,"Low","High","Good",0,0,0.48,13
6.3,2,2.5,8.3,5,10,"Low","Medium","Good",0,0,0.434166666666667,15
7.2,4,2.3,9.1,5,10,"High","Medium","Good",1,0,0.575833333333333,15
10.8,2,5.7,8,10,7,"Low","High","Good",0,1,0.7175,7
6.9,4,3.1,8.2,6,10,"High","Medium","Good",1,0,0.599166666666667,14
1,2,0.4,8.2,2,10,"Low","Low","Good",0,0,0.17,18
6,2,2.9,9.7,4,10,"Low","Medium","Good",0,0,0.440833333333333,16
5.8,3,3.3,10,5,10,"Medium","Medium","Good",0,0,0.510833333333333,15
5.1,2,2.4,9.2,3,10,"Low","Medium","Good",0,0,0.39,17
7.3,1,2,8,5,10,"Low","Medium","Good",0,0,0.386666666666667,15
6.3,2,1.4,8.9,3,10,"Low","Medium","Good",0,0,0.388333333333333,17
4.1,1,2.2,9.5,5,10,"Low","Medium","Good",0,0,0.288333333333333,15
8,5,3.7,10,5,10,"High","High","Good",1,0,0.720833333333333,15
3.6,3,1.8,8.1,3,10,"Medium","Low","Good",0,0,0.375,17
1,4,0.3,8.8,3,10,"High","Low","Good",0,0,0.285833333333333,17
4.6,1,1.6,8.4,2,10,"Low","Medium","Good",0,0,0.28,18
5.5,1,2.5,9.3,4,10,"Low","Medium","Good",0,0,0.3475,16
8.5,5,3.6,9.8,4,10,"High","High","Good",1,0,0.733333333333333,16
2.9,1,1.1,8.6,1,10,"Low","Low","Good",0,0,0.2025,19
6.4,4,3.3,10,5,10,"High","Medium","Good",1,0,0.590833333333333,15
8.1,2,4.1,8.6,7,10,"Low","High","Good",0,0,0.560833333333333,13
8.8,3,3.8,8.7,8,10,"Medium","High","Good",0,1,0.631666666666667,12
12,4,5.8,8.6,7,8,"High","High","Good",1,0,0.881666666666667,11
7.4,2,2.4,10,5,10,"Low","Medium","Good",0,0,0.466666666666667,15
8,4,2.9,8.4,5,8,"High","High","Good",1,0,0.6275,13
7.6,1,3.1,9,5,10,"Low","Medium","Good",0,0,0.4425,15
8.1,5,3.8,10,6,10,"High","High","Good",1,0,0.728333333333333,14
2.2,5,0.7,9.4,1,10,"High","Low","Good",0,0,0.4025,19
6.3,4,2.5,9.3,5,10,"High","Medium","Good",1,0,0.554166666666667,15
2.9,2,0.7,8.6,1,10,"Low","Low","Good",0,0,0.245833333333333,19
3.8,2,1.3,8.7,2,10,"Low","Low","Good",0,0,0.300833333333333,18
6.1,4,3.4,8.5,7,10,"High","Medium","Good",1,0,0.585,13
4.6,4,1.4,8.6,3,10,"High","Medium","Good",0,0,0.451666666666667,17
9.8,3,2.1,8.3,6,10,"Medium","High","Good",0,0,0.594166666666667,14
4,2,0.8,8.3,4,10,"Low","Medium","Good",0,0,0.286666666666667,16
8.5,2,2.3,8.7,7,10,"Low","High","Good",0,0,0.499166666666667,13
5.8,4,3.3,9.9,2,10,"High","Medium","Good",0,0,0.570833333333333,18
9,4,3.2,9.1,6,10,"High","High","Good",1,0,0.673333333333333,14
5.1,1,2.2,8.1,6,10,"Low","Medium","Good",0,0,0.321666666666667,14
6.6,1,3.7,8.6,6,10,"Low","Medium","Good",0,0,0.434166666666667,14
4.4,5,2.5,8.7,4,10,"High","Medium","Good",0,0,0.550833333333333,16
5.6,4,1.9,8.2,4,10,"High","Medium","Good",0,0,0.505833333333333,16
9.7,4,5.3,8.4,8,10,"High","High","Good",1,1,0.784166666666667,12
3.8,1,2.2,8.3,5,10,"Low","Low","Good",0,0,0.278333333333333,15
8.8,3,2.3,9.3,6,10,"Medium","High","Good",0,0,0.569166666666667,14
5.1,1,2.6,9.3,5,10,"Low","Medium","Good",0,0,0.338333333333333,15
6,1,3.2,8.3,6,10,"Low","Medium","Good",0,0,0.393333333333333,14
10.4,5,2.4,9.3,5,10,"High","High","Good",1,0,0.746666666666667,15
4.1,2,2.3,8.6,3,10,"Low","Medium","Good",0,0,0.3525,17
8.9,2,5,8.1,8,8,"Low","High","Good",0,1,0.625,10
4.4,3,2.6,9,2,10,"Medium","Medium","Good",0,0,0.435,18
4.2,1,1.9,10,2,10,"Low","Medium","Good",0,0,0.279166666666667,18
5.3,2,1.9,8.7,5,10,"Low","Medium","Good",0,0,0.375833333333333,15
4.6,3,1.9,8.1,3,10,"Medium","Medium","Good",0,0,0.4125,17
6.1,1,2.2,8.3,5,10,"Low","Medium","Good",0,0,0.355,15
8.2,5,2.1,8.5,5,10,"High","High","Good",1,0,0.660833333333333,15
5.8,5,2.1,8.2,5,10,"High","Medium","Good",0,0,0.580833333333333,15
4.7,1,1.4,9.3,3,10,"Low","Medium","Good",0,0,0.275,17
7.1,4,1.9,8.2,5,10,"High","Medium","Good",1,0,0.555833333333333,15
5.9,4,2,9.1,3,10,"High","Medium","Good",0,0,0.52,17
5.5,3,2.1,8.9,4,10,"Medium","Medium","Good",0,0,0.450833333333333,16
8.3,3,4,8.1,6,10,"Medium","High","Good",0,0,0.623333333333333,14
8.7,1,3.3,8.8,6,9,"Low","High","Good",0,0,0.4875,13
4.4,5,2.4,8.6,4,10,"High","Medium","Good",0,0,0.546666666666667,16
5.8,4,1.7,8,3,10,"High","Medium","Good",0,0,0.504166666666667,17
5.7,3,3.3,10,2,10,"Medium","Medium","Good",0,0,0.5075,18
1,1,0.3,8.2,4,10,"Low","Low","Good",0,0,0.105833333333333,16
4.1,4,1.6,9.7,4,10,"High","Medium","Good",0,0,0.443333333333333,16
5.6,4,3.2,9.2,4,10,"High","Medium","Good",0,0,0.56,16
4.6,1,0.9,8.8,3,10,"Low","Medium","Good",0,0,0.250833333333333,17
7.2,4,3.3,9.3,5,10,"High","Medium","Good",1,0,0.6175,15
4.4,5,1.4,8.2,4,10,"High","Medium","Good",0,0,0.505,16
6,4,3.2,9.3,3,10,"High","Medium","Good",0,0,0.573333333333333,17
3.6,2,0.8,8.5,3,10,"Low","Low","Good",0,0,0.273333333333333,17
4.2,1,2,8.7,3,10,"Low","Medium","Good",0,0,0.283333333333333,17
3.9,5,0.9,8.4,3,10,"High","Low","Good",0,0,0.4675,17
6.3,1,1.5,8.3,3,10,"Low","Medium","Good",0,0,0.3325,17
6.3,4,3.3,9.7,4,10,"High","Medium","Good",1,0,0.5875,16
5,2,2.4,10,4,10,"Low","Medium","Good",0,0,0.386666666666667,16
8.6,1,4.8,8.2,7,10,"Low","High","Good",0,0,0.546666666666667,13
7.8,2,3.5,8.2,5,9,"Low","Medium","Good",0,0,0.525833333333333,14
4.7,3,2.7,8.4,4,10,"Medium","Medium","Good",0,0,0.449166666666667,16
5.6,1,1.8,8.4,3,10,"Low","Medium","Good",0,0,0.321666666666667,17
2.7,4,1,8,2,10,"High","Low","Good",0,0,0.371666666666667,18
9.3,5,3.9,8.6,6,8,"High","High","Good",1,0,0.7725,12
6.2,3,2.8,9.6,1,10,"Medium","Medium","Good",0,0,0.503333333333333,19
6.5,3,3.2,8,4,8,"Medium","Medium","Good",0,0,0.53,14
2.8,5,1.3,8.7,3,10,"High","Low","Good",0,0,0.4475,17
7.3,3,3.2,8.2,5,10,"Medium","Medium","Good",0,0,0.556666666666667,15
10.5,3,6.3,8.6,8,8,"Medium","High","Good",0,1,0.7925,10
5.6,2,1.5,9.1,4,10,"Low","Medium","Good",0,0,0.369166666666667,16
4.2,3,1.7,10,2,10,"Medium","Medium","Good",0,0,0.390833333333333,18
6.1,3,1.9,8.3,4,10,"Medium","Medium","Good",0,0,0.4625,16
8.6,4,2.1,9.6,1,10,"High","High","Good",1,0,0.614166666666667,19
6.6,1,3.2,9.8,4,10,"Low","Medium","Good",0,0,0.413333333333333,16
5.7,2,1.5,10,6,10,"Low","Medium","Good",0,0,0.3725,14
4.5,2,1.1,8.3,4,10,"Low","Medium","Good",0,0,0.315833333333333,16
6.1,5,1.5,8.2,6,10,"High","Medium","Good",1,0,0.565833333333333,14
7.1,1,4.2,8.6,5,10,"Low","Medium","Good",0,0,0.471666666666667,15
8.4,4,2.6,9,3,10,"High","High","Good",1,0,0.628333333333333,17
6.3,5,2.5,8.2,6,10,"High","Medium","Good",1,0,0.614166666666667,14
5.5,5,1.3,8.9,1,10,"High","Medium","Good",0,0,0.5375,19
3.2,4,1.6,8.4,2,10,"High","Low","Good",0,0,0.413333333333333,18
7.1,3,1.9,8.3,6,10,"Medium","Medium","Good",0,0,0.495833333333333,14
5,5,1.5,8,5,10,"High","Medium","Good",0,0,0.529166666666667,15
5.8,3,3.4,10,2,10,"Medium","Medium","Good",0,0,0.515,18
6.7,1,1.8,8.3,4,10,"Low","Medium","Good",0,0,0.358333333333333,16
4.7,1,1.7,10,1,10,"Low","Medium","Good",0,0,0.2875,19
5.9,2,3.1,9.6,4,10,"Low","Medium","Good",0,0,0.445833333333333,16
4.8,2,2.4,10,3,10,"Low","Medium","Good",0,0,0.38,17
7.4,4,1.5,8,6,10,"High","Medium","Good",1,0,0.549166666666667,14
5.8,2,2.5,8.1,4,10,"Low","Medium","Good",0,0,0.4175,16
6.4,1,2,8.7,4,10,"Low","Medium","Good",0,0,0.356666666666667,16
5.4,1,1.2,8.4,3,10,"Low","Medium","Good",0,0,0.29,17
7.1,3,3.1,8,5,10,"Medium","Medium","Good",0,0,0.545833333333333,15
7.1,3,3.1,9.1,5,10,"Medium","Medium","Good",0,0,0.545833333333333,15
5,3,2.1,8.1,5,10,"Medium","Medium","Good",0,0,0.434166666666667,15
